district_id,pm_25,aqi_index,time
VNM.18.2_1,17.897545,63,2024-11-05
VNM.18.1_1,14.035625,55,2024-11-05
VNM.18.3_1,14.290909,56,2024-11-05
VNM.18.5_1,14.933306,57,2024-11-05
VNM.18.4_1,17.995316,63,2024-11-05
VNM.18.6_1,13.55766,54,2024-11-05
VNM.18.7_1,13.784398,55,2024-11-05
VNM.18.8_1,13.274751,54,2024-11-05
VNM.18.9_1,20.328228,68,2024-11-05
VNM.18.10_1,19.111315,66,2024-11-05
VNM.18.11_1,17.150112,62,2024-11-05
VNM.18.12_1,19.711721,67,2024-11-05
VNM.19.1_1,11.926722,50,2024-11-05
VNM.19.2_1,13.812465,55,2024-11-05
VNM.19.3_1,17.09655,62,2024-11-05
VNM.19.4_1,13.933188,55,2024-11-05
VNM.19.5_1,11.954603,50,2024-11-05
VNM.19.6_1,14.362158,56,2024-11-05
VNM.19.7_1,15.434927,58,2024-11-05
VNM.20.3_1,20.172125,68,2024-11-05
VNM.20.1_1,20.741533,69,2024-11-05
VNM.20.2_1,17.97739,63,2024-11-05
VNM.20.4_1,21.151955,70,2024-11-05
VNM.20.5_1,20.344543,68,2024-11-05
VNM.20.6_1,20.1395,68,2024-11-05
VNM.20.7_1,20.09935,68,2024-11-05
VNM.20.8_1,20.771706,69,2024-11-05
VNM.20.9_1,20.175808,68,2024-11-05
VNM.20.10_1,20.868196,70,2024-11-05
VNM.21.1_1,15.790703,59,2024-11-05
VNM.21.2_1,17.497896,62,2024-11-05
VNM.21.3_1,18.459295,64,2024-11-05
VNM.21.4_1,18.07611,64,2024-11-05
VNM.21.5_1,17.541418,62,2024-11-05
VNM.21.6_1,17.261423,62,2024-11-05
VNM.21.7_1,18.098698,64,2024-11-05
VNM.21.8_1,17.532349,62,2024-11-05
VNM.21.9_1,17.22773,62,2024-11-05
VNM.21.10_1,18.761406,65,2024-11-05
VNM.21.11_1,17.700926,63,2024-11-05
VNM.21.12_1,18.396242,64,2024-11-05
VNM.21.13_1,18.082588,64,2024-11-05
VNM.21.14_1,18.140106,64,2024-11-05
VNM.21.15_1,18.269932,64,2024-11-05
VNM.21.16_1,17.021801,61,2024-11-05
VNM.21.17_1,14.299557,56,2024-11-05
VNM.22.1_1,22.950542,74,2024-11-05
VNM.22.2_1,22.864065,74,2024-11-05
VNM.22.3_1,19.173666,66,2024-11-05
VNM.22.4_1,21.82193,71,2024-11-05
VNM.22.5_1,22.276321,72,2024-11-05
VNM.22.6_1,19.255808,66,2024-11-05
VNM.22.7_1,18.095692,64,2024-11-05
VNM.22.8_1,23.90533,76,2024-11-05
VNM.22.9_1,19.611115,67,2024-11-05
VNM.22.10_1,19.278898,66,2024-11-05
VNM.22.11_1,20.668356,69,2024-11-05
VNM.22.12_1,21.456055,71,2024-11-05
VNM.23.1_1,14.107636,55,2024-11-05
VNM.23.2_1,16.064808,59,2024-11-05
VNM.23.4_1,18.683773,65,2024-11-05
VNM.23.5_1,15.95905,59,2024-11-05
VNM.23.6_1,15.397493,58,2024-11-05
VNM.23.7_1,16.388092,60,2024-11-05
VNM.23.8_1,12.91849,53,2024-11-05
VNM.23.9_1,13.050839,53,2024-11-05
VNM.23.10_1,16.242952,60,2024-11-05
VNM.23.11_1,20.391779,68,2024-11-05
VNM.23.12_1,19.6866,67,2024-11-05
VNM.23.13_1,12.487661,52,2024-11-05
VNM.23.14_1,18.859041,65,2024-11-05
VNM.23.15_1,17.388767,62,2024-11-05
VNM.24.2_1,13.187277,53,2024-11-05
VNM.24.1_1,13.721035,54,2024-11-05
VNM.24.4_1,16.04083,59,2024-11-05
VNM.24.3_1,14.672642,56,2024-11-05
VNM.24.5_1,13.800873,55,2024-11-05
VNM.24.6_1,15.103965,57,2024-11-05
VNM.24.7_1,14.339811,56,2024-11-05
VNM.24.8_1,13.947122,55,2024-11-05
VNM.25.1_1,14.127866,55,2024-11-05
VNM.25.2_1,18.125174,64,2024-11-05
VNM.25.3_1,18.554853,65,2024-11-05
VNM.25.4_1,19.739706,67,2024-11-05
VNM.25.5_1,13.939704,55,2024-11-05
VNM.25.6_1,18.864616,65,2024-11-05
VNM.25.7_1,15.093842,57,2024-11-05
VNM.25.8_1,14.173728,55,2024-11-05
VNM.25.9_1,23.96111,76,2024-11-05
VNM.25.13_1,21.958376,72,2024-11-05
VNM.25.10_1,24.276554,77,2024-11-05
VNM.25.11_1,24.257633,77,2024-11-05
VNM.25.12_1,17.633863,63,2024-11-05
VNM.25.14_1,14.923294,57,2024-11-05
VNM.25.15_1,24.12946,76,2024-11-05
VNM.25.16_1,20.335455,68,2024-11-05
VNM.25.17_1,24.164543,76,2024-11-05
VNM.25.18_1,22.971777,74,2024-11-05
VNM.25.19_1,15.235271,58,2024-11-05
VNM.25.20_1,17.606754,63,2024-11-05
VNM.25.21_1,14.7189455,56,2024-11-05
VNM.25.22_1,19.504818,67,2024-11-05
VNM.25.23_1,21.990786,72,2024-11-05
VNM.25.24_1,17.471176,62,2024-11-05
VNM.26.1_1,20.23689,68,2024-11-05
VNM.26.2_1,21.173313,70,2024-11-05
VNM.26.3_1,21.136927,70,2024-11-05
VNM.26.4_1,20.364952,68,2024-11-05
VNM.26.5_1,21.436102,71,2024-11-05
VNM.26.6_1,20.809628,69,2024-11-05
VNM.26.7_1,20.630636,69,2024-11-05
VNM.26.8_1,21.302715,70,2024-11-05
VNM.26.9_1,21.112833,70,2024-11-05
VNM.26.10_1,21.348146,70,2024-11-05
VNM.26.11_1,20.92259,70,2024-11-05
VNM.27.1_1,33.266365,96,2024-11-05
VNM.27.2_1,45.110214,125,2024-11-05
VNM.27.3_1,41.171467,115,2024-11-05
VNM.27.4_1,30.067026,89,2024-11-05
VNM.27.5_1,41.43484,116,2024-11-05
VNM.27.6_1,34.70405,99,2024-11-05
VNM.27.7_1,38.36643,108,2024-11-05
VNM.27.8_1,45.618393,126,2024-11-05
VNM.27.9_1,42.923748,119,2024-11-05
VNM.27.10_1,22.417294,73,2024-11-05
VNM.27.11_1,46.57675,128,2024-11-05
VNM.27.12_1,40.765972,114,2024-11-05
VNM.27.13_1,47.12939,130,2024-11-05
VNM.27.14_1,40.826763,114,2024-11-05
VNM.27.15_1,33.330242,96,2024-11-05
VNM.27.16_1,28.2494,85,2024-11-05
VNM.27.17_1,23.4864,75,2024-11-05
VNM.27.18_1,47.574238,131,2024-11-05
VNM.27.19_1,44.35602,123,2024-11-05
VNM.27.20_1,31.7463,92,2024-11-05
VNM.27.21_1,38.401512,108,2024-11-05
VNM.27.22_1,33.53318,96,2024-11-05
VNM.27.23_1,38.302174,108,2024-11-05
VNM.27.24_1,29.47813,88,2024-11-05
VNM.27.25_1,37.379063,106,2024-11-05
VNM.27.26_1,26.96643,82,2024-11-05
VNM.27.27_1,38.89626,109,2024-11-05
VNM.27.28_1,41.36815,116,2024-11-05
VNM.27.29_1,41.79756,117,2024-11-05
VNM.27.30_1,37.29835,105,2024-11-05
VNM.28.1_1,19.268156,66,2024-11-05
VNM.28.2_1,27.247576,83,2024-11-05
VNM.28.3_1,19.841415,67,2024-11-05
VNM.28.4_1,20.274216,68,2024-11-05
VNM.28.5_1,20.193953,68,2024-11-05
VNM.28.6_1,18.614948,65,2024-11-05
VNM.29.1_1,16.565449,60,2024-11-05
VNM.29.2_1,15.262307,58,2024-11-05
VNM.29.3_1,14.827434,57,2024-11-05
VNM.29.4_1,12.834669,52,2024-11-05
VNM.29.5_1,11.550796,48,2024-11-05
VNM.29.6_1,19.038149,66,2024-11-05
VNM.29.7_1,18.551498,65,2024-11-05
VNM.29.9_1,17.815008,63,2024-11-05
VNM.29.8_1,14.359244,56,2024-11-05
VNM.29.10_1,14.428439,56,2024-11-05
VNM.29.11_1,16.008265,59,2024-11-05
VNM.29.12_1,14.88176,57,2024-11-05
VNM.29.13_1,19.17218,66,2024-11-05
VNM.30.1_1,20.221798,68,2024-11-05
VNM.30.2_1,20.86894,70,2024-11-05
VNM.30.3_1,16.951487,61,2024-11-05
VNM.30.4_1,21.782915,71,2024-11-05
VNM.30.5_1,19.488417,67,2024-11-05
VNM.30.6_1,19.464903,67,2024-11-05
VNM.30.7_1,20.197317,68,2024-11-05
VNM.30.8_1,18.997683,66,2024-11-05
VNM.30.9_1,20.101015,68,2024-11-05
VNM.30.10_1,19.680319,67,2024-11-05
VNM.30.11_1,18.745232,65,2024-11-05
VNM.31.1_1,24.108738,76,2024-11-05
VNM.31.2_1,22.262049,72,2024-11-05
VNM.31.3_1,30.876112,91,2024-11-05
VNM.31.4_1,26.243961,81,2024-11-05
VNM.31.5_1,23.41439,75,2024-11-05
VNM.31.6_1,21.985113,72,2024-11-05
VNM.31.7_1,22.226759,72,2024-11-05
VNM.31.8_1,23.982178,76,2024-11-05
VNM.31.9_1,22.65124,73,2024-11-05
VNM.31.10_1,25.11886,78,2024-11-05
VNM.32.1_1,16.770138,61,2024-11-05
VNM.32.2_1,15.2856455,58,2024-11-05
VNM.32.3_1,16.92124,61,2024-11-05
VNM.32.4_1,18.70661,65,2024-11-05
VNM.32.5_1,19.323092,66,2024-11-05
VNM.32.6_1,14.65291,56,2024-11-05
VNM.32.7_1,17.341043,62,2024-11-05
VNM.32.8_1,16.719055,61,2024-11-05
VNM.33.1_1,15.307759,58,2024-11-05
VNM.33.2_1,17.313957,62,2024-11-05
VNM.33.3_1,14.58581,56,2024-11-05
VNM.33.4_1,17.712852,63,2024-11-05
VNM.33.5_1,20.383825,68,2024-11-05
VNM.33.6_1,17.585691,63,2024-11-05
VNM.33.7_1,15.420169,58,2024-11-05
VNM.33.8_1,18.862219,65,2024-11-05
VNM.33.9_1,15.601926,58,2024-11-05
VNM.33.10_1,18.566616,65,2024-11-05
VNM.33.11_1,16.257555,60,2024-11-05
VNM.33.12_1,14.205129,55,2024-11-05
VNM.33.13_1,15.668201,59,2024-11-05
VNM.33.14_1,18.569649,65,2024-11-05
VNM.33.15_1,15.687916,59,2024-11-05
VNM.34.1_1,18.887667,65,2024-11-05
VNM.34.2_1,18.577364,65,2024-11-05
VNM.34.3_1,18.503578,64,2024-11-05
VNM.34.4_1,18.900955,65,2024-11-05
VNM.34.5_1,19.059155,66,2024-11-05
VNM.34.6_1,18.76078,65,2024-11-05
VNM.34.7_1,17.094522,62,2024-11-05
VNM.34.8_1,18.352648,64,2024-11-05
VNM.34.9_1,18.746563,65,2024-11-05
VNM.34.10_1,19.288033,66,2024-11-05
VNM.35.1_1,18.526192,64,2024-11-05
VNM.35.2_1,18.56879,65,2024-11-05
VNM.35.3_1,16.611933,60,2024-11-05
VNM.35.4_1,18.202738,64,2024-11-05
VNM.35.5_1,18.0514,64,2024-11-05
VNM.35.6_1,20.299051,68,2024-11-05
VNM.35.7_1,14.511106,56,2024-11-05
VNM.35.8_1,17.299511,62,2024-11-05
VNM.35.9_1,18.709305,65,2024-11-05
VNM.35.10_1,17.468119,62,2024-11-05
VNM.35.11_1,18.246841,64,2024-11-05
VNM.36.1_1,21.566801,71,2024-11-05
VNM.36.2_1,20.983925,70,2024-11-05
VNM.36.3_1,20.761778,69,2024-11-05
VNM.36.4_1,21.457928,71,2024-11-05
VNM.36.5_1,21.251326,70,2024-11-05
VNM.36.6_1,21.525333,71,2024-11-05
VNM.36.7_1,21.674955,71,2024-11-05
VNM.36.8_1,21.802307,71,2024-11-05
VNM.37.1_1,16.354826,60,2024-11-05
VNM.37.2_1,18.9344,65,2024-11-05
VNM.37.3_1,18.84803,65,2024-11-05
VNM.37.4_1,19.215145,66,2024-11-05
VNM.37.5_1,18.794086,65,2024-11-05
VNM.37.6_1,17.987467,63,2024-11-05
VNM.37.7_1,19.321388,66,2024-11-05
VNM.37.8_1,19.506294,67,2024-11-05
VNM.37.9_1,19.231756,66,2024-11-05
VNM.37.10_1,17.932846,63,2024-11-05
VNM.37.11_1,19.896526,67,2024-11-05
VNM.37.12_1,19.122105,66,2024-11-05
VNM.38.1_1,21.618065,71,2024-11-05
VNM.38.2_1,21.583344,71,2024-11-05
VNM.38.3_1,21.108562,70,2024-11-05
VNM.38.4_1,21.675756,71,2024-11-05
VNM.38.5_1,19.743555,67,2024-11-05
VNM.38.6_1,21.126986,70,2024-11-05
VNM.38.7_1,21.84898,71,2024-11-05
VNM.38.8_1,21.66311,71,2024-11-05
VNM.38.9_1,22.072397,72,2024-11-05
VNM.39.1_1,15.595565,58,2024-11-05
VNM.39.2_1,13.732167,54,2024-11-05
VNM.39.3_1,13.936038,55,2024-11-05
VNM.39.4_1,13.439224,54,2024-11-05
VNM.39.5_1,14.495335,56,2024-11-05
VNM.39.6_1,20.247814,68,2024-11-05
VNM.39.7_1,18.106237,64,2024-11-05
VNM.39.8_1,20.054312,68,2024-11-05
VNM.39.9_1,14.032685,55,2024-11-05
VNM.39.10_1,20.47817,69,2024-11-05
VNM.39.11_1,20.03083,68,2024-11-05
VNM.39.12_1,13.6023655,54,2024-11-05
VNM.39.13_1,20.05598,68,2024-11-05
VNM.39.14_1,19.106844,66,2024-11-05
VNM.39.15_1,19.019438,66,2024-11-05
VNM.40.1_1,16.215904,60,2024-11-05
VNM.40.2_1,15.238682,58,2024-11-05
VNM.40.3_1,18.680346,65,2024-11-05
VNM.40.4_1,13.791697,55,2024-11-05
VNM.40.5_1,15.933978,59,2024-11-05
VNM.40.6_1,16.196129,60,2024-11-05
VNM.40.7_1,15.048402,57,2024-11-05
VNM.40.8_1,17.149904,62,2024-11-05
VNM.40.9_1,14.563152,56,2024-11-05
VNM.40.10_1,17.337164,62,2024-11-05
VNM.41.1_1,18.517101,64,2024-11-05
VNM.41.2_1,14.338727,56,2024-11-05
VNM.41.3_1,19.462582,67,2024-11-05
VNM.41.4_1,13.118644,53,2024-11-05
VNM.41.5_1,15.532545,58,2024-11-05
VNM.41.6_1,14.357944,56,2024-11-05
VNM.41.7_1,13.833057,55,2024-11-05
VNM.41.8_1,19.666157,67,2024-11-05
VNM.41.9_1,15.383916,58,2024-11-05
VNM.41.10_1,16.300955,60,2024-11-05
VNM.41.11_1,18.476757,64,2024-11-05
VNM.41.12_1,19.433098,66,2024-11-05
VNM.41.13_1,19.280794,66,2024-11-05
VNM.41.14_1,18.39248,64,2024-11-05
VNM.41.15_1,16.061106,59,2024-11-05
VNM.41.16_1,19.101677,66,2024-11-05
VNM.41.17_1,15.630327,58,2024-11-05
VNM.41.18_1,17.762875,63,2024-11-05
VNM.41.19_1,19.582767,67,2024-11-05
VNM.41.20_1,14.492513,56,2024-11-05
VNM.41.21_1,16.613926,60,2024-11-05
VNM.42.1_1,15.607495,58,2024-11-05
VNM.42.2_1,16.706251,61,2024-11-05
VNM.42.3_1,15.968133,59,2024-11-05
VNM.42.4_1,17.38409,62,2024-11-05
VNM.42.5_1,12.917501,53,2024-11-05
VNM.42.6_1,17.090317,62,2024-11-05
VNM.42.7_1,15.65102,59,2024-11-05
VNM.42.8_1,17.661026,63,2024-11-05
VNM.43.1_1,18.88873,65,2024-11-05
VNM.43.2_1,15.38825,58,2024-11-05
VNM.43.3_1,15.948327,59,2024-11-05
VNM.43.4_1,18.978859,66,2024-11-05
VNM.43.5_1,12.787217,52,2024-11-05
VNM.43.6_1,17.605585,63,2024-11-05
VNM.43.7_1,17.732807,63,2024-11-05
VNM.44.1_1,27.953415,84,2024-11-05
VNM.44.2_1,28.226053,85,2024-11-05
VNM.44.3_1,28.384693,85,2024-11-05
VNM.44.4_1,40.202755,113,2024-11-05
VNM.44.5_1,34.16959,97,2024-11-05
VNM.44.6_1,38.573837,109,2024-11-05
VNM.44.7_1,31.885744,93,2024-11-05
VNM.44.8_1,21.442703,71,2024-11-05
VNM.44.9_1,30.456709,90,2024-11-05
VNM.44.10_1,21.431189,71,2024-11-05
VNM.44.11_1,25.770416,80,2024-11-05
VNM.44.12_1,42.701496,119,2024-11-05
VNM.44.13_1,22.872602,74,2024-11-05
VNM.45.1_1,18.421259,64,2024-11-05
VNM.45.2_1,15.260249,58,2024-11-05
VNM.45.3_1,15.541393,58,2024-11-05
VNM.45.4_1,18.163086,64,2024-11-05
VNM.45.5_1,17.620092,63,2024-11-05
VNM.45.6_1,18.188984,64,2024-11-05
VNM.45.7_1,17.098207,62,2024-11-05
VNM.45.8_1,16.837034,61,2024-11-05
VNM.45.9_1,13.897041,55,2024-11-05
VNM.46.1_1,18.015533,63,2024-11-05
VNM.46.2_1,14.968908,57,2024-11-05
VNM.46.3_1,17.765594,63,2024-11-05
VNM.46.4_1,18.439297,64,2024-11-05
VNM.46.5_1,17.514309,62,2024-11-05
VNM.46.6_1,17.338299,62,2024-11-05
VNM.46.7_1,14.841941,57,2024-11-05
VNM.46.8_1,18.23136,64,2024-11-05
VNM.47.1_1,19.297686,66,2024-11-05
VNM.47.2_1,16.715857,61,2024-11-05
VNM.47.3_1,11.883016,50,2024-11-05
VNM.47.4_1,18.619667,65,2024-11-05
VNM.47.5_1,15.504612,58,2024-11-05
VNM.47.6_1,12.358098,52,2024-11-05
VNM.47.7_1,18.927729,65,2024-11-05
VNM.47.8_1,18.744991,65,2024-11-05
VNM.47.9_1,19.487724,67,2024-11-05
VNM.47.10_1,19.004198,66,2024-11-05
VNM.47.11_1,16.98819,61,2024-11-05
VNM.47.12_1,17.204811,62,2024-11-05
VNM.47.13_1,19.19904,66,2024-11-05
VNM.47.14_1,16.759071,61,2024-11-05
VNM.47.15_1,12.0095825,50,2024-11-05
VNM.47.16_1,18.707102,65,2024-11-05
VNM.47.17_1,15.399063,58,2024-11-05
VNM.47.18_1,18.865196,65,2024-11-05
VNM.48.1_1,18.783745,65,2024-11-05
VNM.48.2_1,15.869847,59,2024-11-05
VNM.48.3_1,15.534949,58,2024-11-05
VNM.48.4_1,15.146379,57,2024-11-05
VNM.48.5_1,15.245635,58,2024-11-05
VNM.48.6_1,18.770994,65,2024-11-05
VNM.48.7_1,16.61551,60,2024-11-05
VNM.48.8_1,12.989812,53,2024-11-05
VNM.48.9_1,19.03849,66,2024-11-05
VNM.48.10_1,15.578914,58,2024-11-05
VNM.48.11_1,19.168396,66,2024-11-05
VNM.48.12_1,19.16931,66,2024-11-05
VNM.48.13_1,18.822498,65,2024-11-05
VNM.48.14_1,14.785259,57,2024-11-05
VNM.49.1_1,18.892853,65,2024-11-05
VNM.49.2_1,17.856102,63,2024-11-05
VNM.49.3_1,16.419455,60,2024-11-05
VNM.49.4_1,20.421574,68,2024-11-05
VNM.49.5_1,18.656298,65,2024-11-05
VNM.49.6_1,18.188618,64,2024-11-05
VNM.49.7_1,12.6350155,52,2024-11-05
VNM.49.8_1,18.466726,64,2024-11-05
VNM.49.9_1,18.659946,65,2024-11-05
VNM.49.10_1,18.662624,65,2024-11-05
VNM.49.11_1,15.8331375,59,2024-11-05
VNM.49.12_1,19.865194,67,2024-11-05
VNM.49.13_1,17.38351,62,2024-11-05
VNM.49.14_1,20.770224,69,2024-11-05
VNM.50.2_1,17.882347,63,2024-11-05
VNM.50.3_1,18.151365,64,2024-11-05
VNM.50.4_1,13.040984,53,2024-11-05
VNM.50.5_1,17.477026,62,2024-11-05
VNM.50.6_1,16.748148,61,2024-11-05
VNM.50.7_1,17.226734,62,2024-11-05
VNM.50.8_1,18.949404,65,2024-11-05
VNM.50.9_1,16.695894,61,2024-11-05
VNM.50.10_1,17.82337,63,2024-11-05
VNM.51.1_1,16.615551,60,2024-11-05
VNM.51.2_1,17.99507,63,2024-11-05
VNM.51.3_1,18.588533,65,2024-11-05
VNM.51.4_1,17.870222,63,2024-11-05
VNM.51.5_1,18.20722,64,2024-11-05
VNM.51.6_1,18.172737,64,2024-11-05
VNM.51.7_1,17.552095,63,2024-11-05
VNM.51.8_1,12.931575,53,2024-11-05
VNM.51.9_1,19.266037,66,2024-11-05
VNM.51.10_1,17.43036,62,2024-11-05
VNM.51.11_1,17.707506,63,2024-11-05
VNM.52.1_1,20.816996,69,2024-11-05
VNM.52.2_1,20.151314,68,2024-11-05
VNM.52.3_1,20.684116,69,2024-11-05
VNM.52.4_1,21.50371,71,2024-11-05
VNM.52.5_1,20.32005,68,2024-11-05
VNM.52.6_1,21.362576,71,2024-11-05
VNM.52.7_1,20.939032,70,2024-11-05
VNM.52.8_1,20.155882,68,2024-11-05
VNM.52.9_1,20.957022,70,2024-11-05
VNM.52.10_1,21.434374,71,2024-11-05
VNM.52.11_1,20.351562,68,2024-11-05
VNM.52.12_1,20.560566,69,2024-11-05
VNM.53.1_1,16.119152,59,2024-11-05
VNM.53.2_1,18.703897,65,2024-11-05
VNM.53.3_1,17.74876,63,2024-11-05
VNM.53.4_1,15.687679,59,2024-11-05
VNM.53.5_1,14.883326,57,2024-11-05
VNM.53.6_1,19.244692,66,2024-11-05
VNM.53.7_1,19.12968,66,2024-11-05
VNM.53.8_1,16.136686,59,2024-11-05
VNM.53.9_1,15.781266,59,2024-11-05
VNM.54.1_1,18.51461,64,2024-11-05
VNM.54.2_1,12.471372,52,2024-11-05
VNM.54.3_1,17.905357,63,2024-11-05
VNM.54.4_1,18.072905,64,2024-11-05
VNM.54.5_1,18.519367,64,2024-11-05
VNM.54.6_1,17.766262,63,2024-11-05
VNM.54.7_1,16.761768,61,2024-11-05
VNM.54.8_1,14.5564785,56,2024-11-05
VNM.54.9_1,13.8167095,55,2024-11-05
VNM.55.1_1,17.692926,63,2024-11-05
VNM.55.2_1,20.415348,68,2024-11-05
VNM.55.3_1,16.654795,61,2024-11-05
VNM.55.4_1,18.697832,65,2024-11-05
VNM.55.5_1,13.248182,53,2024-11-05
VNM.55.6_1,17.715487,63,2024-11-05
VNM.55.7_1,16.809351,61,2024-11-05
VNM.55.8_1,17.264614,62,2024-11-05
VNM.56.1_1,21.328669,70,2024-11-05
VNM.56.2_1,20.414564,68,2024-11-05
VNM.56.3_1,20.977303,70,2024-11-05
VNM.56.4_1,32.57403,94,2024-11-05
VNM.56.5_1,32.087593,93,2024-11-05
VNM.56.6_1,23.469236,75,2024-11-05
VNM.56.7_1,31.934963,93,2024-11-05
VNM.56.8_1,21.873764,72,2024-11-05
VNM.56.9_1,19.267218,66,2024-11-05
VNM.57.1_1,16.617266,60,2024-11-05
VNM.57.2_1,19.24314,66,2024-11-05
VNM.57.3_1,19.178007,66,2024-11-05
VNM.57.4_1,16.416048,60,2024-11-05
VNM.57.5_1,16.096403,59,2024-11-05
VNM.57.6_1,17.876574,63,2024-11-05
VNM.57.7_1,16.263338,60,2024-11-05
VNM.57.8_1,19.426718,66,2024-11-05
VNM.57.9_1,19.679337,67,2024-11-05
VNM.57.10_1,19.74369,67,2024-11-05
VNM.57.11_1,16.091742,59,2024-11-05
VNM.57.12_1,19.741268,67,2024-11-05
VNM.57.13_1,19.6241,67,2024-11-05
VNM.57.14_1,15.736794,59,2024-11-05
VNM.57.15_1,15.737877,59,2024-11-05
VNM.57.16_1,19.759325,67,2024-11-05
VNM.57.17_1,19.792746,67,2024-11-05
VNM.57.18_1,14.317203,56,2024-11-05
VNM.57.19_1,20.156307,68,2024-11-05
VNM.57.20_1,15.9356,59,2024-11-05
VNM.57.21_1,13.319573,54,2024-11-05
VNM.57.22_1,15.655833,59,2024-11-05
VNM.57.23_1,19.25749,66,2024-11-05
VNM.57.24_1,15.208109,58,2024-11-05
VNM.57.25_1,16.525778,60,2024-11-05
VNM.57.26_1,17.042562,61,2024-11-05
VNM.57.27_1,16.351578,60,2024-11-05
VNM.58.1_1,16.51425,60,2024-11-05
VNM.58.3_1,16.463993,60,2024-11-05
VNM.58.2_1,14.504556,56,2024-11-05
VNM.58.4_1,14.4417095,56,2024-11-05
VNM.58.5_1,14.4210825,56,2024-11-05
VNM.58.8_1,13.273159,54,2024-11-05
VNM.58.6_1,13.958678,55,2024-11-05
VNM.58.7_1,13.783853,55,2024-11-05
VNM.58.9_1,13.957925,55,2024-11-05
VNM.58.10_1,16.783075,61,2024-11-05
VNM.58.11_1,18.369234,64,2024-11-05
VNM.59.1_1,19.658546,67,2024-11-05
VNM.59.2_1,16.967205,61,2024-11-05
VNM.59.3_1,18.24369,64,2024-11-05
VNM.59.4_1,16.56547,60,2024-11-05
VNM.59.6_1,17.12859,62,2024-11-05
VNM.59.5_1,14.325622,56,2024-11-05
VNM.59.7_1,16.771591,61,2024-11-05
VNM.59.8_1,17.792048,63,2024-11-05
VNM.59.9_1,13.98486,55,2024-11-05
VNM.60.1_1,21.18882,70,2024-11-05
VNM.60.2_1,21.616772,71,2024-11-05
VNM.60.3_1,20.840197,69,2024-11-05
VNM.60.4_1,20.472132,69,2024-11-05
VNM.60.5_1,23.276619,75,2024-11-05
VNM.60.6_1,24.501028,77,2024-11-05
VNM.60.7_1,22.400064,73,2024-11-05
VNM.61.1_1,14.319848,56,2024-11-05
VNM.61.2_1,14.304914,56,2024-11-05
VNM.61.3_1,14.261181,56,2024-11-05
VNM.61.4_1,15.186198,58,2024-11-05
VNM.61.5_1,16.146875,59,2024-11-05
VNM.61.6_1,18.918678,65,2024-11-05
VNM.61.7_1,13.772099,55,2024-11-05
VNM.61.8_1,17.708733,63,2024-11-05
VNM.62.1_1,39.0764,110,2024-11-05
VNM.62.2_1,29.055239,87,2024-11-05
VNM.62.3_1,32.707573,94,2024-11-05
VNM.62.4_1,32.375286,94,2024-11-05
VNM.62.5_1,19.464966,67,2024-11-05
VNM.62.6_1,37.731792,106,2024-11-05
VNM.62.7_1,44.92853,124,2024-11-05
VNM.62.8_1,45.740913,126,2024-11-05
VNM.62.9_1,44.26264,123,2024-11-05
VNM.63.1_1,21.544765,71,2024-11-05
VNM.63.2_1,21.542892,71,2024-11-05
VNM.63.3_1,20.819752,69,2024-11-05
VNM.63.4_1,21.290993,70,2024-11-05
VNM.63.5_1,22.18166,72,2024-11-05
VNM.63.6_1,21.351892,71,2024-11-05
VNM.63.7_1,21.59388,71,2024-11-05
VNM.63.8_1,22.984526,74,2024-11-05
VNM.63.9_1,23.42441,75,2024-11-05
VNM.1.1_1,16.964338,61,2024-11-04
VNM.1.2_1,14.9799385,57,2024-11-04
VNM.1.3_1,16.905254,61,2024-11-04
VNM.1.4_1,19.411331,66,2024-11-04
VNM.1.5_1,19.157925,66,2024-11-04
VNM.1.6_1,15.549784,58,2024-11-04
VNM.1.7_1,17.71344,63,2024-11-04
VNM.1.8_1,18.092623,64,2024-11-04
VNM.1.9_1,16.142496,59,2024-11-04
VNM.1.10_1,18.66919,65,2024-11-04
VNM.1.11_1,19.734056,67,2024-11-04
VNM.2.1_1,14.575201,56,2024-11-04
VNM.2.2_1,18.285727,64,2024-11-04
VNM.2.3_1,18.385363,64,2024-11-04
VNM.2.4_1,18.088747,64,2024-11-04
VNM.2.5_1,17.273954,62,2024-11-04
VNM.2.6_1,17.270987,62,2024-11-04
VNM.2.7_1,17.978878,63,2024-11-04
VNM.3.1_1,49.370995,135,2024-11-04
VNM.3.2_1,44.692352,124,2024-11-04
VNM.3.3_1,37.952637,107,2024-11-04
VNM.3.4_1,26.298676,81,2024-11-04
VNM.3.5_1,22.797419,74,2024-11-04
VNM.3.6_1,21.363619,71,2024-11-04
VNM.3.7_1,42.222237,117,2024-11-04
VNM.3.8_1,43.54344,121,2024-11-04
VNM.3.9_1,37.214214,105,2024-11-04
VNM.3.10_1,27.703058,84,2024-11-04
VNM.4.1_1,22.076513,72,2024-11-04
VNM.4.2_1,22.040955,72,2024-11-04
VNM.4.3_1,22.040089,72,2024-11-04
VNM.4.4_1,21.763485,71,2024-11-04
VNM.4.5_1,21.716578,71,2024-11-04
VNM.4.6_1,21.967995,72,2024-11-04
VNM.4.7_1,21.30445,70,2024-11-04
VNM.4.8_1,22.272614,72,2024-11-04
VNM.5.1_1,45.82219,126,2024-11-04
VNM.5.2_1,36.92955,104,2024-11-04
VNM.5.3_1,36.814228,104,2024-11-04
VNM.5.4_1,40.81141,114,2024-11-04
